index,X_approx,K_approx,V_over_Hd2_approx,V_minus_delta_zero_limit_approx
153,127.50049,355.4124722222222222222222222222222222222222222222222222222222222222222222222222222222,85.00032666666666666666666671814518734242698333333333333333333333333333333333333333333,8.658208592994790000389351852804244809274095166028204579671359002249506170270062612234e-164
154,128.33382,357.7272777777777777777777777777777777777777777777777777777777777777777777777777777778,85.5558800000000000000000000521536362933426,8.828942539431904712366666667644175749755629463322998633172710091504908978689037731956e-164
155,129.16715,360.0420833333333333333333333333333333333333333333333333333333333333333333333333333333,86.11143333333333333333333338616648335722125,9.001906363310242654108796297299415023906877951253935207616195906913861258576161277077e-164
156,130.00048,362.3568888888888888888888888888888888888888888888888888888888888888888888888888888889,86.66698666666666666666666672018372853406293333333333333333333333333333333333333333333,9.177114532048786001540740741769969054691265673819705723265705437292082506948509694108e-164
157,130.83381,364.6716944444444444444444444444444444444444444444444444444444444444444444444444444444,87.22254000000000000000000005420537182386765,9.354581513066516930587500001055844306598902349787509487912905450530783750630419079979e-164
158,131.66714,366.9865,87.7780933333333333333333333882314132266354,9.534321773782417617174074075157047285646582372693053696877240493605039828222846030591e-164
159,132.50047,369.3013055555555555555555555555555555555555555555555555555555555555555555555555555556,88.33364666666666666666666672226185274236618333333333333333333333333333333333333333333,9.716349781615470237225462964073584539377784810840553433005932892582161672072728489365e-164
160,133.3338,371.6161111111111111111111111111111111111111111111111111111111111111111111111111111111,88.88920000000000000000000005629669037106,9.900680003984656966666666667805462656862673407302731666673982752630068590242346595797e-164
161,134.16713,373.9309166666666666666666666666666666666666666666666666666666666666666666666666666667,89.44475333333333333333333339033592611271685,1.008732690830895998142268518635268826869809657992081925578416795802566054847868353401e-163
162,135.00046,376.2457222222222222222222222222222222222222222222222222222222222222222222222222222222,90.00030666666666666666666672437955996733673333333333333333333333333333333333333333333,1.027630496200736145741851851971526804700758742130455494576704417216319045218278638128e-163
163,135.83379,378.5605277777777777777777777777777777777777777777777777777777777777777777777777777778,90.55586000000000000000000005842759193491965,1.046762863249884357057916666789320870544136369883218536958094483756263642837912695665e-163
164,136.66712,380.8753333333333333333333333333333333333333333333333333333333333333333333333333333333,91.1114133333333333333333333924800220154656,1.066131238720238849682962963088651699917632785465046504771198117587807410768496266939e-163
165,137.50045,383.1901388888888888888888888888888888888888888888888888888888888888888888888888888889,91.66696666666666666666666672653685020897458333333333333333333333333333333333333333333,1.085737069353697841209490740869519972491606700567465638817404218790604890627969736765e-163
166,138.33378,385.5049444444444444444444444444444444444444444444444444444444444444444444444444444444,92.2225200000000000000000000605980765154466,1.105581801892159549230000000131926372089085294358852968650879465359394830787424218691e-163
167,139.16711,387.81975,92.77807333333333333333333339466370093488165,1.125666883077522191336990740875871586685764213484436312578568313204837414568037639862e-163
168,140.00044,390.1345555555555555555555555555555555555555555555555555555555555555555555555555555556,93.33362666666666666666666672873372346727973333333333333333333333333333333333333333333,1.145993759651683985122962963101356308410007572066294277660192996154351488438010825868e-163
169,140.83377,392.4493611111111111111111111111111111111111111111111111111111111111111111111111111111,93.88918000000000000000000006280814411264085,1.166563878356543148180416666808381233542847951703356259708253525952951790209503585605e-163
170,141.6671,394.7641666666666666666666666666666666666666666666666666666666666666666666666666666667,94.444733333333333333333333396886962870965,1.187378685933997898101851851996947062517986401471402443288027692264086177235570796126e-163
171,142.50043,397.0789722222222222222222222222222222222222222222222222222222222222222222222222222222,95.00028666666666666666666673097017974225218333333333333333333333333333333333333333333,1.208439629125946452479768518667054499921792437923063801717571062670472854607098487497e-163
172,143.33376,399.3937777777777777777777777777777777777777777777777777777777777777777777777777777778,95.5558400000000000000000000650577947265024,1.229748154674287028906666666818704254493304045087822097067716982674937603349739927652e-163
173,144.16709,401.7085833333333333333333333333333333333333333333333333333333333333333333333333333333,96.11139333333333333333333339914980782371565,1.251305709320917844975046296451897039124227674472009880162076575701251008620851707252e-163
174,145.00042,404.0233888888888888888888888888888888888888888888888888888888888888888888888888888889,96.66694666666666666666666673324621903389193333333333333333333333333333333333333333333,1.273113739807737118277407407566633570858938245058810490577038743094965687906429824534e-163
175,145.83375,406.3381944444444444444444444444444444444444444444444444444444444444444444444444444444,97.22250000000000000000000006734702835703125,1.295173692876643066406250000162914570894479143308258056641770164124253519218045770168e-163
176,146.66708,408.653,97.7780533333333333333333334014522357931336,1.317487015269533906954074074240740764580562223157237495438215295980742869289782612117e-163
177,147.50041,410.9678055555555555555555555555555555555555555555555555555555555555555555555555555556,98.33360666666666666666666673556184134219898333333333333333333333333333333333333333333,1.340055153728307857513379629800112881419567806019484512801096373780355821775171080483e-163
178,148.33374,413.2826111111111111111111111111111111111111111111111111111111111111111111111111111111,98.8891600000000000000000000696758450042274,1.362879554994863135676666666841031655066544680785585603317913410564145405444125652372e-163
179,149.16707,415.5974166666666666666666666666666666666666666666666666666666666666666666666666666667,99.44471333333333333333333340379424677921885,1.385961665811097959036435185363497823329210103822978050328944197299132822379880636742e-163
180,150.0004,417.9122222222222222222222222222222222222222222222222222222222222222222222222222222222,100.0002666666666666666666667379170466671733333333333333333333333333333333333333333333,1.409302932918910545185185185367512128167949798975949925927244302879144676175926259259e-163
181,150.83373,420.2270277777777777777777777777777777777777777777777777777777777777777777777777777778,100.55582000000000000000000007204424466809085,1.432904803060199111715416666853075315695817957565640090958647074125650200132944747158e-163
182,151.66706,422.5418333333333333333333333333333333333333333333333333333333333333333333333333333333,101.1113733333333333333333334061758407819714,1.456768722976861876219629629820188136178537238390038195021763635788598485455746414089e-163
183,152.50039,424.8566388888888888888888888888888888888888888888888888888888888888888888888888888889,101.6669266666666666666666667403118350088149833333333333333333333333333333333333333333,1.48089613941079705629032407426885134403449876772398467646798289054725570945020574498e-163
184,153.33372,427.1714444444444444444444444444444444444444444444444444444444444444444444444444444444,102.2224800000000000000000000744522273486216,1.505288499103902869520000000199065697834762139319170762401471519011042363720197480887e-163
185,154.16705,429.48625,102.77803333333333333333333340859701780139125,1.529947248798077533501157407610831960303055414404138468679173979720370482364532703851e-163
186,155.00038,431.8010555555555555555555555555555555555555555555555555555555555555555555555555555556,103.3335866666666666666666667427462063671239333333333333333333333333333333333333333333,1.554873835235219265826296296504150898315775121684280599910812509147480870173894921756e-163
187,155.83371,434.1158611111111111111111111111111111111111111111111111111111111111111111111111111111,103.88914000000000000000000007689979304581965,1.580069705157226284087916666879023282901986257341840749458887121697280330827776153178e-163
188,156.66704,436.4306666666666666666666666666666666666666666666666666666666666666666666666666666667,104.4446933333333333333333334110577778374784,1.605536305305996805878518518735449889243422285035913299438675609708178895091413012244e-163
189,157.50037,438.7454722222222222222222222222222222222222222222222222222222222222222222222222222222,105.0002466666666666666666667452201607421001833333333333333333333333333333333333333333,1.631275082423429048790601852073431496674485135902443420718233543452927049012722793487e-163
190,158.3337,441.0602777777777777777777777777777777777777777777777777777777777777777777777777777778,105.555800000000000000000000079386941759685,1.657287483251421230416666666892968888682245208554227072918394271139452962119239556701e-163
191,159.16703,443.3750833333333333333333333333333333333333333333333333333333333333333333333333333333,106.11135333333333333333333341355812089023285,1.683574954531871568349212963194062852906441369080911004412768918911699715615050211796e-163
192,160.00036,445.6898888888888888888888888888888888888888888888888888888888888888888888888888888889,106.6669066666666666666666667477336981337437333333333333333333333333333333333333333333,1.71013894300667828018074074097671418113948095104899275232774639085046253057773060365e-163
193,160.83369,448.0046944444444444444444444444444444444444444444444444444444444444444444444444444444,107.22246000000000000000000008191367349021765,1.736980895417739583503750000240923669326439755501820642542493368974225996155281596971e-163
194,161.66702,450.3195,107.7780133333333333333333334160980469596546,1.764102258506953695910740740986692117565062050959593789688954313240001297763065161145e-163
195,162.50035,452.6343055555555555555555555555555555555555555555555555555555555555555555555555555556,108.3335666666666666666666667502868185420545833333333333333333333333333333333333333333,1.791504479016218834994212963214020330105760573419362097151851461544163445280740455094e-163
196,163.33368,454.9491111111111111111111111111111111111111111111111111111111111111111111111111111111,108.8891200000000000000000000844799882374176,1.819189003687433218346666666922909115351616526355026257068684829723288501249199912134e-163
197,164.16701,457.2639166666666666666666666666666666666666666666666666666666666666666666666666666667,109.44467333333333333333333341867755604574365,1.847157279262495063560601852113359285858379580717337750329732211554990809067505324825e-163
198,165.00034,459.5787222222222222222222222222222222222222222222222222222222222222222222222222222222,110.0002266666666666666666667528795219670327333333333333333333333333333333333333333333,1.875410752483302588228518518785371658334467874933898846578049178758760221189823929828e-163
199,165.83367,461.8935277777777777777777777777777777777777777777777777777777777777777777777777777778,110.55578000000000000000000008708588600128485,1.903950870091754009942916666938947053640968014909162604209469080996799327322364492764e-163
200,166.667,464.2083333333333333333333333333333333333333333333333333333333333333333333333333333333,111.1113333333333333333333334212966481485,1.932779078829747546296296296574086296791635074024432870372603045874860682620313393061e-163
201,167.50033,466.5231388888888888888888888888888888888888888888888888888888888888888888888888888889,111.6668866666666666666666667555118084086781833333333333333333333333333333333333333333,1.961896825439181414881157407690790216952892593137864280968839978943084035884770708818e-163
202,168.33366,468.8379444444444444444444444444444444444444444444444444444444444444444444444444444444,112.2224400000000000000000000897313667818194,1.991305556661953833290000000289059647443832580584462260652346563696833557759686301653e-163
203,169.16699,471.15275,112.77799333333333333333333342395532326792365,2.021006719239963019115324074368895425736215512176083022830067261577535068928795901563e-163
204,170.00032,473.4675555555555555555555555555555555555555555555555555555555555555555555555555555556,113.3335466666666666666666667581836778669909333333333333333333333333333333333333333333,2.051001759915107189949629629930298393454470331201433569661724311973513268312557191775e-163
205,170.83365,475.7823611111111111111111111111111111111111111111111111111111111111111111111111111111,113.88910000000000000000000009241643057902125,2.081292125429284563385416666973269396375694448426071692059817732220828961265085893605e-163
206,171.66698,478.0971666666666666666666666666666666666666666666666666666666666666666666666666666667,114.4446533333333333333333334266535814040146,2.111879262524393357015185185497809284429653742092405969689625317604116287771091851311e-163
207,172.50031,480.4119722222222222222222222222222222222222222222222222222222222222222222222222222222,115.0002066666666666666666667608951303419709833333333333333333333333333333333333333333,2.142764617942331788431435185503918911698782557919695770969202641357419950642815116948e-163
208,173.33364,482.7267777777777777777777777777777777777777777777777777777777777777777777777777777778,115.5557600000000000000000000951410773928904,2.173949638424998075226666666991599136418183709104051253069383054665032443716962035224e-163
209,174.16697,485.0415833333333333333333333333333333333333333333333333333333333333333333333333333333,116.11131333333333333333333342939142255677285,2.205435770714290434993379629960850820975628476318433361913777686662331280051641328354e-163
210,175.0003,487.3563888888888888888888888888888888888888888888888888888888888888888888888888888889,116.6668666666666666666666667636461658336183333333333333333333333333333333333333333333,2.237224461552107085324074074411674831911556607712653832178775444436616220123300180917e-163
211,175.83363,489.6711944444444444444444444444444444444444444444444444444444444444444444444444444444,117.22242000000000000000000009790530722342685,2.269317157680346243811250000344072039919076318913375187293543013027946500023660324709e-163
212,176.66696,491.986,117.7779733333333333333333334321688467261984,2.301715305840906128047407407758043319843964293024110739440024855429978059656654123599e-163
213,177.50029,494.3008055555555555555555555555555555555555555555555555555555555555555555555555555556,118.3335266666666666666666667664367843419329833333333333333333333333333333333333333333,2.334420352775684955625046296653589550684665680625224589552943212590800770935360658385e-163
214,178.33362,496.6156111111111111111111111111111111111111111111111111111111111111111111111111111111,118.8890800000000000000000001007091200706306,2.367433745226580944136666667030711615592294099773931627319798103413775665978941811646e-163
215,179.16695,498.9304166666666666666666666666666666666666666666666666666666666666666666666666666667,119.44463333333333333333333343498585391229125,2.400756929935492311174768518889410401870631636004297531180867324758372165309578352602e-163
216,180.00028,501.2452222222222222222222222222222222222222222222222222222222222222222222222222222222,120.0001866666666666666666667692669858669149333333333333333333333333333333333333333333,2.434391353644317274331851852229686800976128842327238768329206451441005306049406021966e-163
217,180.83361,503.5600277777777777777777777777777777777777777777777777777777777777777777777777777778,120.55574000000000000000000010355251593450165,2.468338463094954051200416667051541708517904739230522594710648836235872970117451616798e-163
218,181.66694,505.8748333333333333333333333333333333333333333333333333333333333333333333333333333333,121.1112933333333333333333334378424441150514,2.502599705029300859372962963354976024257746814678767055023805609875793112426569075362e-163
219,182.50027,508.1896388888888888888888888888888888888888888888888888888888888888888888888888888889,121.6668466666666666666666667721367704085641833333333333333333333333333333333333333333,2.537176526189255916441990741139990652110111024113440982720065681053040989080375561983e-163
220,183.3336,510.5044444444444444444444444444444444444444444444444444444444444444444444444444444444,122.22240000000000000000000010643549481504,2.572070373316717440000000000406586500142121790452864000003595736420186385570187551898e-163
221,184.16693,512.81925,122.77795333333333333333333344073861733447885,2.607282693153583647639490741154764480573572004092206517831340240590930844971956916112e-163
222,185.00026,515.1340555555555555555555555555555555555555555555555555555555555555555555555555555556,123.3335066666666666666666667750461379668807333333333333333333333333333333333333333333,2.642814932441752756952962963384525509776923022903489735913021436140944896143207006256e-163
223,185.83359,517.4488611111111111111111111111111111111111111111111111111111111111111111111111111111,123.88906000000000000000000010935805671224565,2.678668537923122985532916667095870508277304672235585642711139343608705281919968739441e-163
224,186.66692,519.7636666666666666666666666666666666666666666666666666666666666666666666666666666667,124.4446133333333333333333334436743735705736,2.714844956339592550971851852288800400752515244914217015440971761496332187313716683109e-163
225,187.50025,522.0784722222222222222222222222222222222222222222222222222222222222222222222222222222,125.0001666666666666666666667779950885418645833333333333333333333333333333333333333333,2.751345634433059670862268518963316116033021501241957420070574266270426467708305139895e-163
226,188.33358,524.3932777777777777777777777777777777777777777777777777777777777777777777777777777778,125.5557200000000000000000001123202016261186,2.788172018945422562796666667119418587101958668998231211320780212362906877056904232476e-163
227,189.16691,526.7080833333333333333333333333333333333333333333333333333333333333333333333333333333,126.11127333333333333333333344664971282333565,2.82532555661857944436754629675710875109513044343931353266520073217184729607893598843e-163
228,190.00024,529.0228888888888888888888888888888888888888888888888888888888888888888888888888888889,126.6668266666666666666666667809836221335157333333333333333333333333333333333333333333,2.86280769419442853316740740787638754930100898729833031633022473606231396045701042509e-163
229,190.83357,531.3376944444444444444444444444444444444444444444444444444444444444444444444444444444,127.22238000000000000000000011532192955665885,2.900619878414868046788750000477255927160734930785258283295018912367202689033861634398e-163
230,191.6669,533.6525,127.777933333333333333333333449664635092765,2.938763556021796202824074074559714834268117371586924943291527727388076112009283867762e-163
231,192.50023,535.9673055555555555555555555555555555555555555555555555555555555555555555555555555556,128.3334866666666666666666667840117387418341833333333333333333333333333333333333333333,2.977240173757111218865879630123765224369633874867008594804473425396000899137067620908e-163
232,193.33356,538.2821111111111111111111111111111111111111111111111111111111111111111111111111111111,128.8890400000000000000000001183632405038664,3.01605117836271131250666666716940805536443047326603832507135602863238498792193571874e-163
233,194.16689,540.5969166666666666666666666666666666666666666666666666666666666666666666666666666667,129.44459333333333333333333345271914037886165,3.055198016580494701338935185696644289304321666901394010082453337309814811816479400191e-163
234,195.00022,542.9117222222222222222222222222222222222222222222222222222222222222222222222222222222,130.0001466666666666666666667870794383668199333333333333333333333333333333333333333333,3.094682135152359602955185185705474892393790423367306314580820929612892528418094403079e-163
235,195.83355,545.2265277777777777777777777777777777777777777777777777777777777777777777777777777778,130.55570000000000000000000012144413446774125,3.134504980820204234947916667195900834989988177734856692062292161699073247665917048963e-163
236,196.66688,547.5413333333333333333333333333333333333333333333333333333333333333333333333333333333,131.1112533333333333333333334558132286816256,3.174668000325926814909629630167923091602734832551977384775478167699502260037760327998e-163
237,197.50021,549.8561388888888888888888888888888888888888888888888888888888888888888888888888888889,131.6668066666666666666666667901867210084729833333333333333333333333333333333333333333,3.215172640411425560432824074621542640894518757843451423721767859719852264747049983791e-163
238,198.33354,552.1709444444444444444444444444444444444444444444444444444444444444444444444444444444,132.2223600000000000000000001245646114482834,3.256020347818598689110000000556760465680496791110912628655327927841160597939760598251e-163
239,199.16687,554.48575,132.77791333333333333333333345894690000105685,3.297212569289344418533657407973577552928494237332845608083102840120666460891351676452e-163
240,200.0002,556.8005555555555555555555555555555555555555555555555555555555555555555555555555555556,133.3334666666666666666666667933335866667933333333333333333333333333333333333333333333,3.338750751565560966296296296871994893759004868964585759264814842592648148203703731481e-163
241,200.83353,559.1153611111111111111111111111111111111111111111111111111111111111111111111111111111,133.88902000000000000000000012772467144549285,3.3806363413891465499904166672520134834451909259383192682129639592692602760020543693e-163
242,201.66686,561.4301666666666666666666666666666666666666666666666666666666666666666666666666666667,134.4445733333333333333333334621201543371554,3.422870785501999387208518519113634321412883115663083109692827992141371010131934373594e-163
243,202.50019,563.7449722222222222222222222222222222222222222222222222222222222222222222222222222222,135.0001266666666666666666667965200353417809833333333333333333333333333333333333333333,3.465455530646017695543101852456858411240580613024765047222462521179399294356103790631e-163
244,203.33352,566.0597777777777777777777777777777777777777777777777777777777777777777777777777777778,135.5556800000000000000000001309243144593696,3.508392023563099692586666667281686760659451060386103633072700904334152078551488014114e-163
245,204.16685,568.3745833333333333333333333333333333333333333333333333333333333333333333333333333333,136.11123333333333333333333346533299168992125,3.55168171099514359593171296358812038155333056758668820826715427753766154690611387004e-163
246,205.00018,570.6893888888888888888888888888888888888888888888888888888888888888888888888888888889,136.6667866666666666666666667997460670334359333333333333333333333333333333333333333333,3.595326039684047623170740741376160289958723711942958902582211554704022346116045701551e-163
247,205.83351,573.0041944444444444444444444444444444444444444444444444444444444444444444444444444444,137.22234000000000000000000013416354048991365,3.639326456371709991896250000645807506064803538248206634547039427730228813582321453792e-163
248,206.66684,575.319,137.7778933333333333333333334685854120593544,3.683684407800028919700740741397063054213411558772573111443582366497012205607888758763e-163
249,207.50017,577.6338055555555555555555555555555555555555555555555555555555555555555555555555555556,138.3334466666666666666666668030116817417581833333333333333333333333333333333333333333,3.72840134071090262417671296362992796289905775326305082930656261886967792559454102018e-163
250,208.3335,579.9486111111111111111111111111111111111111111111111111111111111111111111111111111111,138.889000000000000000000000137442349537125,3.773478701846229322916666667344403264768920568943483072923480210698942752239853498322e-163
251,209.16683,582.2634166666666666666666666666666666666666666666666666666666666666666666666666666667,139.44455333333333333333333347187741544545485,3.818917937947907233513101852540489996622846920514563915834612945821772067734119394893e-163
252,210.00016,584.5782222222222222222222222222222222222222222222222222222222222222222222222222222222,140.0001066666666666666666668063168794667477333333333333333333333333333333333333333333,3.864720495757834573558518519218189199413352190153838220333016406062217085957285937873e-163
253,210.83349,586.8930277777777777777777777777777777777777777777777777777777777777777777777777777778,140.55566000000000000000000014076074160100365,3.910887822017909560645416667377501918245620227515701637464523951232252080675890466375e-163
254,211.66682,589.2078333333333333333333333333333333333333333333333333333333333333333333333333333333,141.1112133333333333333333334752090018482226,3.957421363470030412366296297018429202377503349731400607027746719132611613739996515501e-163
255,212.50015,591.5226388888888888888888888888888888888888888888888888888888888888888888888888888889,141.6667666666666666666666668096616602084045833333333333333333333333333333333333333333,4.004322566856095346313657408140972105219522341409032357574073625553627763280129901193e-163
256,213.33348,593.8374444444444444444444444444444444444444444444444444444444444444444444444444444444,142.2223200000000000000000001441187166815496,4.051592878918002580080000000745131684334866454633544906407671364276067351904214805094e-163
257,214.16681,596.15225,142.77787333333333333333333347858017126765765,4.099233746397650331257824074830909001439393408966737059585484407071969174894509859398e-163
258,215.00014,598.4670555555555555555555555555555555555555555555555555555555555555555555555555555556,143.3334266666666666666666668130460239667287333333333333333333333333333333333333333333,4.147246616036936817439629630398305122401629391447258411917235003705481228404544231707e-163
259,215.83347,600.7818611111111111111111111111111111111111111111111111111111111111111111111111111111,143.88898000000000000000000014751627477876285,4.195632934577760256217916667447321117242769056590609346965423181933697937656053709887e-163
260,216.6668,603.0966666666666666666666666666666666666666666666666666666666666666666666666666666667,144.44453333333333333333333348199092370376,4.244394148762018865185185185977958060136675526389141037045326747507497385135916786923e-163
261,217.50013,605.4114722222222222222222222222222222222222222222222222222222222222222222222222222222,145.0000866666666666666666668164699707417201833333333333333333333333333333333333333333,4.293531705331610861933935185990217029409880390312055443225001284172378538793090745771e-163
262,218.33346,607.7262777777777777777777777777777777777777777777777777777777777777777777777777777778,145.5556400000000000000000001509534158926434,4.343047051028434464056666667484099107541583705305405315325280153669298480235547744219e-163
263,219.16679,610.0410833333333333333333333333333333333333333333333333333333333333333333333333333333,146.11119333333333333333333348544125915652965,4.392941632594387889145879630459605381163653995792094191919774495735509632927210899736e-163
264,220.00012,612.3558888888888888888888888888888888888888888888888888888888888888888888888888888889,146.6667466666666666666666668199335005333789333333333333333333333333333333333333333333,4.44321689677136935479407407491673694106062825367187640033487322810539699038489037433e-163
265,220.83345,614.6706944444444444444444444444444444444444444444444444444444444444444444444444444444,147.22230000000000000000000015443014002319125,4.493874290301277078593750000855494882169711938321357056649743046511315344375219459405e-163
266,221.66678,616.9855,147.7778533333333333333333334889311776259666,4.544915259926009278137407408275880303580778976593992065696328424684426513111590660611e-163
267,222.50011,619.3003055555555555555555555555555555555555555555555555555555555555555555555555555556,148.3334066666666666666666668234366133417049833333333333333333333333333333333333333333,4.596341252387464171017546297177894308536371762820088121059351614355536569451091782703e-163
268,223.33344,621.6151111111111111111111111111111111111111111111111111111111111111111111111111111111,148.8889600000000000000000001579464471704064,4.648153714427539974826666667561538004431701158806802705076312645255933069091442014398e-163
269,224.16677,623.9299166666666666666666666666666666666666666666666666666666666666666666666666666667,149.44451333333333333333333349246067911207085,4.700354092788134907157268519426812502814646493838144088837489325118222278767928013224e-163
270,225.0001,626.2447222222222222222222222222222222222222222222222222222222222222222222222222222222,150.0000666666666666666666668269793091666983333333333333333333333333333333333333333333,4.752943834211147185601851852773718919385755564674971332185937239677166404450339990379e-163
271,225.83343,628.5595277777777777777777777777777777777777777777777777777777777777777777777777777778,150.55562000000000000000000016150233733428885,4.805924385438475027752916667602258373998244635554994283717489752670520819539907795587e-163
272,226.66676,630.8743333333333333333333333333333333333333333333333333333333333333333333333333333333,151.1111733333333333333333334960297636148424,4.85929719321201665120296296391243199065799843819277358078075800583987129306623700195e-163
273,227.50009,633.1891388888888888888888888888888888888888888888888888888888888888888888888888888889,151.6667266666666666666666668305615880083589833333333333333333333333333333333333333333,4.913063704273670273544490741704240897523570171779720649477130918931471217884244990807e-163
274,228.33342,635.5039444444444444444444444444444444444444444444444444444444444444444444444444444444,152.2222800000000000000000001650978105148386,4.967225365365334112370000000977686226906181502984097704660775189697078838871097036583e-163
275,229.16675,637.81875,152.77783333333333333333333349963843113428125,5.021783623228906385271990741732769115269722565951017749938635293894794481123142391653e-163
276,230.00008,640.1335555555555555555555555555555555555555555555555555555555555555555555555555555556,153.3333866666666666666666668341834498666869333333333333333333333333333333333333333333,5.076739924606285309842962963969490703230751962302444577670433485289897778152850371188e-163
277,230.83341,642.4483611111111111111111111111111111111111111111111111111111111111111111111111111111,153.88894000000000000000000016873286671205565,5.132095716239369103675416667687852135558496761137192768968669795655684900085746438016e-163
278,231.66674,644.7631666666666666666666666666666666666666666666666666666666666666666666666666666667,154.4444933333333333333333335032866816703874,5.187852444870055984361851852887854561174852499030927693698622034774305781857348287476e-163
279,232.50007,647.0779722222222222222222222222222222222222222222222222222222222222222222222222222222,155.0000466666666666666666668378448947416821833333333333333333333333333333333333333333,5.24401155724024416949476851956949913315438318003616551047834579043760135141010193227e-163
280,233.3334,649.3927777777777777777777777777777777777777777777777777777777777777777777777777777778,155.55560000000000000000000017240750592594,5.300574500091831876666666667732787008724321275682273166678674428447940757890317787323e-163
281,234.16673,651.7075833333333333333333333333333333333333333333333333333333333333333333333333333333,156.11115333333333333333333350697451522316085,5.357542720166717323470046297377719349264567724975468398423219092619058599845106754634e-163
282,235.00006,654.0223888888888888888888888888888888888888888888888888888888888888888888888888888889,156.6667066666666666666666668415459226333447333333333333333333333333333333333333333333,5.414917664206798727497407408504297320307691934398819730588368704776892153419316308135e-163
283,235.83339,656.3371944444444444444444444444444444444444444444444444444444444444444444444444444444,157.22226000000000000000000017612172815649165,5.472700778953974306341250001112522091538931777912246476803289964760418600552466578541e-163
284,236.66672,658.652,157.7778133333333333333333335107019317926016,5.530893511150142277594074075202394836796193596952518739449927350422492257175686438209e-163
285,237.50005,660.9668055555555555555555555555555555555555555555555555555555555555555555555555555556,158.3333666666666666666666668452865335416745833333333333333333333333333333333333333333,5.589497307537200858848379630773916734070052200433257409663003117630681801408649585994e-163
286,238.33338,663.2816111111111111111111111111111111111111111111111111111111111111111111111111111111,158.8889200000000000000000001798755334037106,5.6485136148570482676966666678270889655037508647449341673300173002681075017565106321e-163
287,239.16671,665.5964166666666666666666666666666666666666666666666666666666666666666666666666666667,159.44447333333333333333333351446893137870965,5.707943879851582721731435186361912717393201333754871481091247710234278445306841182937e-163
288,240.00004,667.9112222222222222222222222222222222222222222222222222222222222222222222222222222222,160.0000266666666666666666668490667274666717333333333333333333333333333333333333333333,5.767789549262702438545185186378389180186983818807242608339749937445929765926565925979e-163
289,240.83337,670.2260277777777777777777777777777777777777777777777777777777777777777777777777777778,160.55558000000000000000000018366892166759685,5.828052069832305635730416667876519548486346998723071595221357349837859872458898714615e-163
290,241.6667,672.5408333333333333333333333333333333333333333333333333333333333333333333333333333333,161.111133333333333333333333518275513981485,5.888732888302290530879629630856305021045208019800233276634681093363767676920278653004e-163
291,242.50003,674.8556388888888888888888888888888888888888888888888888888888888888888888888888888889,161.6666866666666666666666668528865044083361833333333333333333333333333333333333333333,5.949833451414555341585324075317746800770152495813453276231110091997089822697306180934e-163
292,243.33336,677.1704444444444444444444444444444444444444444444444444444444444444444444444444444444,162.2222400000000000000000001875018929481504,6.011355205910998285440000001260846094720434508014308006414811047731837912743679158676e-163
293,244.16669,679.48525,162.77779333333333333333333352212167960092765,6.073299598533517580036157408685604114107976605131224668342728440583435737777128951834e-163
294,245.00002,681.8000555555555555555555555555555555555555555555555555555555555555555555555555555556,163.3333466666666666666666668567458643666679333333333333333333333333333333333333333333,6.135668076024011442966296297592022074297369803369481251924584528589556504476356516207e-163
295,245.83335,684.1148611111111111111111111111111111111111111111111111111111111111111111111111111111,163.88890000000000000000000019137444724537125,6.198462085124378091822916667980101194805873586411206535822879347810960063677968482641e-163
296,246.66668,686.4296666666666666666666666666666666666666666666666666666666666666666666666666666667,164.4444533333333333333333335260074282370376,6.261683072576515744198518519849842699303415905415380087452890712332330138573413241885e-163
297,247.50001,688.7444722222222222222222222222222222222222222222222222222222222222222222222222222222,165.0000066666666666666666668606448073416669833333333333333333333333333333333333333333,6.325332485122322617685601853201247815612593179017832262982674214263111552905917029442e-163
298,248.33334,691.0592777777777777777777777777777777777777777777777777777777777777777777777777777778,165.5555600000000000000000001952865845592594,6.389411769503696929876666668034317775708670293331244207333063223738347459167420010431e-163
299,249.16667,693.3740833333333333333333333333333333333333333333333333333333333333333333333333333333,166.11111333333333333333333352993275988981485,6.453922372462536898364212964349053815719580601945147854177668888919516566795512364438e-163
300,250.0,695.6888888888888888888888888888888888888888888888888888888888888888888888888888888889,166.6666666666666666666666668645833333333333333333333333333333333333333333333333333333,6.51886574074074074074074074214545717592592592592592592594288013599537037037037037037e-163
